frame,group,session,user_speak_mean,user_speak_sd,user_turns_mean,user_turns_sd,user_add_mean,user_add_sd,user_del_mean,user_del_sd,AU01_grp_avg,AU01_grp_std,AU02_grp_avg,AU02_grp_std,AU04_grp_avg,AU04_grp_std,AU05_grp_avg,AU05_grp_std,AU06_grp_avg,AU06_grp_std,AU07_grp_avg,AU07_grp_std,AU09_grp_avg,AU09_grp_std,AU10_grp_avg,AU10_grp_std,AU11_grp_avg,AU11_grp_std,AU12_grp_avg,AU12_grp_std,AU14_grp_avg,AU14_grp_std,AU15_grp_avg,AU15_grp_std,AU17_grp_avg,AU17_grp_std,AU20_grp_avg,AU20_grp_std,AU23_grp_avg,AU23_grp_std,AU24_grp_avg,AU24_grp_std,AU25_grp_avg,AU25_grp_std,AU26_grp_avg,AU26_grp_std,AU28_grp_avg,AU28_grp_std,AU43_grp_avg,AU43_grp_std,head_rotate_x_mean_grp_avg,head_rotate_x_mean_grp_std,head_rotate_x_std_grp_avg,head_rotate_x_std_grp_std,head_rotate_y_mean_grp_avg,head_rotate_y_mean_grp_std,head_rotate_y_std_grp_avg,head_rotate_y_std_grp_std,head_rotate_z_mean_grp_avg,head_rotate_z_mean_grp_std,head_rotate_z_std_grp_avg,head_rotate_z_std_grp_std,mouth_area_mean_grp_avg,mouth_area_mean_grp_std,mouth_area_std_grp_avg,mouth_area_std_grp_std,CQ
16,90_2,90,0.0,0.0,0.0,0.0,41.0,38.7556447501522,1.6666666666666667,1.699673171197595,1.3333333333333333,1.8856180831641267,0.0,0.0,4.666666666666667,6.599663291074443,1.0,1.4142135623730951,3.333333333333333,4.714045207910316,3.0,4.242640687119285,0.0,0.0,3.6666666666666665,2.6246692913372702,0.0,0.0,4.666666666666667,6.599663291074443,12.666666666666666,12.684198393626966,14.0,12.328828005937952,19.0,13.490737563232042,0.0,0.0,3.0,4.242640687119285,23.0,7.874007874011811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.502777777777778,3.169073159672718,3.8180505839155097,1.932797798854042,29.71388888888889,114.51169727031554,85.82739527822827,46.63406204592204,58.6648148148148,89.16647009708727,92.88788655881764,55.03975102766788,1140.860648148148,123.55070254223448,100.99328962045838,36.23848475563096,1.6666666666666663
17,90_2,90,0.6296666666666667,0.8904831397742589,0.3333333333333333,0.4714045207910317,11.666666666666666,14.42990721460891,1.3333333333333333,1.8856180831641267,0.3333333333333333,0.4714045207910317,0.0,0.0,1.3333333333333333,1.8856180831641267,0.3333333333333333,0.4714045207910317,4.0,5.656854249492381,2.333333333333333,1.699673171197595,0.6666666666666666,0.9428090415820634,1.3333333333333333,1.8856180831641267,0.0,0.0,5.0,7.071067811865476,10.0,14.142135623730953,14.0,12.328828005937952,14.0,12.328828005937952,0.0,0.0,0.0,0.0,20.33333333333333,7.408703590297623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.247222222222222,5.641292591132411,2.3281880955427483,1.9533988439703964,41.47222222222221,105.63552299835412,83.47990198105371,57.82021779277585,25.45555555555556,78.6721874043658,129.23344420798438,23.26684972852878,1171.7,128.7462412252475,123.5987634074926,60.58916133415039,0.3333333333333333
18,90_2,90,0.0,0.0,0.0,0.0,21.0,18.01850900231944,2.333333333333333,1.699673171197595,0.0,0.0,0.0,0.0,8.666666666666666,12.256517540566824,0.0,0.0,5.0,5.715476066494082,3.333333333333333,4.027681991198191,0.0,0.0,3.0,3.559026084010437,0.0,0.0,4.666666666666667,5.2493385826745405,10.0,14.142135623730953,10.666666666666666,13.695092389449425,18.0,12.96148139681572,0.0,0.0,1.3333333333333333,1.8856180831641267,21.666666666666668,7.93025150224688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.158333333333331,4.965720454237193,2.931823405302381,1.3706207845118807,66.82777777777778,88.5928531346813,83.96889447675352,55.80071261973587,72.10277777777777,90.47219399242216,106.46173976052572,47.78098984230281,1108.102777777778,164.77522766485922,92.5948844328766,19.668338076603103,2.6666666666666665
19,90_2,90,0.505,0.714177848998413,0.3333333333333333,0.4714045207910317,15.333333333333334,8.73053390247253,1.6666666666666667,1.247219128924647,0.0,0.0,0.0,0.0,4.0,5.656854249492381,0.0,0.0,4.333333333333333,4.189935029992179,3.0,2.943920288775949,0.0,0.0,5.333333333333333,4.988876515698588,0.0,0.0,5.666666666666667,6.018490028422596,11.333333333333334,13.29995822884,13.0,12.569805089976535,17.666666666666668,12.81492185782739,0.0,0.0,0.0,0.0,24.666666666666668,6.182412330330469,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,10.377777777777778,4.356000189889917,2.0458208734377625,2.0439468695781216,100.45555555555556,99.2700195159211,47.29298487706978,63.85952550782002,98.68333333333332,106.17884894348292,57.90498614544407,66.54106213359013,1061.9930555555557,235.12037461567127,90.3221849705415,86.53522867279455,0.6666666666666666
20,90_2,90,1.1413333333333333,1.6140890791884923,0.3333333333333333,0.4714045207910317,29.666666666666668,20.27039439401436,3.0,2.160246899469287,0.0,0.0,0.0,0.0,9.0,12.727922061357855,0.0,0.0,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.0,0.0,0.6666666666666666,0.9428090415820634,0.0,0.0,0.3333333333333333,0.4714045207910317,16.333333333333332,11.025223605694151,11.333333333333334,13.29995822884,17.0,12.569805089976535,0.0,0.0,2.6666666666666665,3.771236166328253,24.666666666666668,4.988876515698588,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,12.552777777777775,3.9777991153990087,4.985520609240596,3.6572069887471503,54.00555555555555,99.03237226368374,85.0338347505309,60.07631761651292,59.6,116.8287249447764,65.47429013004268,48.11599957706719,1039.961111111111,70.09960682160212,71.38442518611832,40.5714410263992,0.6666666666666666
21,90_2,90,1.543,0.4669268322410552,1.0,0.0,20.0,15.937377450509228,2.0,2.160246899469287,0.0,0.0,0.0,0.0,8.333333333333334,11.785113019775793,0.0,0.0,1.6666666666666667,2.357022603955158,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,11.333333333333334,13.22455628325158,10.0,14.142135623730953,14.666666666666666,12.256517540566824,0.0,0.0,0.0,0.0,27.666666666666668,1.699673171197595,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8856180831641267,8.35,6.136061440370361,1.975160809220246,0.5627223510640842,61.866666666666674,78.46756348019557,98.57379629021432,68.53815725382573,61.44722222222222,82.02451539962433,103.58507587789347,72.97367641067271,1093.648611111111,62.21622097175439,83.93873581639447,35.762588448751806,-0.6666666666666667
22,90_2,90,0.0,0.0,0.0,0.0,3.333333333333333,2.6246692913372702,0.0,0.0,1.0,1.4142135623730951,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.0,0.0,1.0,1.4142135623730951,2.0,2.160246899469287,0.3333333333333333,0.4714045207910317,1.6666666666666667,2.357022603955158,0.0,0.0,2.6666666666666665,3.771236166328253,11.0,13.490737563232042,13.0,12.569805089976535,18.666666666666668,12.036980056845191,0.0,0.0,2.333333333333333,2.6246692913372702,22.0,6.531972647421808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.319444444444445,3.5223514697632328,2.826971962570536,1.1210993631696309,119.84166666666664,41.401121048518405,83.76489959625876,40.38167498175864,112.73888888888888,66.85932382322427,79.3255710049481,52.02823518976172,1067.1930555555557,115.57732472232226,113.13224902044313,55.651313180012046,0.0
23,90_2,90,1.9873333333333327,0.1695765969178006,1.3333333333333333,0.4714045207910317,1.6666666666666667,2.357022603955158,0.0,0.0,4.666666666666667,5.9066817155564495,1.6666666666666667,2.357022603955158,0.3333333333333333,0.4714045207910317,0.0,0.0,6.0,7.071067811865476,11.0,2.160246899469287,2.333333333333333,3.2998316455372216,8.0,4.08248290463863,0.0,0.0,8.0,9.899494936611664,13.666666666666666,11.728408057172787,21.666666666666668,6.599663291074443,16.333333333333332,8.9566858950296,0.0,0.0,1.6666666666666667,2.357022603955158,16.0,3.265986323710904,3.0,2.449489742783178,1.3333333333333333,1.247219128924647,0.0,0.0,1.6666666666666667,1.247219128924647,15.06759259259259,1.8213205387303724,8.838705122126145,3.726722693143502,45.42037037037037,103.85921180232536,88.77205720439848,13.467634294300348,76.8861111111111,92.61544256017612,82.25271347216587,35.231816187022666,911.2583333333332,171.1048640183579,341.57081852336114,184.10939999023023,1.0
24,90_2,90,3.7083333333333335,1.3494370019464497,2.0,0.816496580927726,7.333333333333333,10.370899457402697,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,6.0,7.118052168020874,18.0,5.887840577551898,3.0,2.943920288775949,9.0,4.08248290463863,0.0,0.0,7.0,8.524474568362947,15.333333333333334,10.656244908763853,19.33333333333333,9.977753031397176,12.0,12.96148139681572,0.0,0.0,0.0,0.0,18.0,2.449489742783178,2.6666666666666665,3.771236166328253,0.6666666666666666,0.9428090415820634,1.3333333333333333,1.8856180831641267,2.0,2.160246899469287,20.17222222222222,8.982084363118219,7.876114139219003,4.867653262940646,79.7,99.93680595849152,63.524222018655415,46.241500463033454,82.375,102.9878527986387,62.96350527703206,46.4874782870443,611.7888888888889,432.9295854442522,131.49775605796967,123.13104544796,2.0
25,90_2,90,5.218666666666667,0.7012133927858352,2.333333333333333,0.4714045207910317,15.333333333333334,11.585431464655178,3.6666666666666665,3.858612300930076,0.6666666666666666,0.9428090415820634,0.0,0.0,3.6666666666666665,4.496912521077348,0.3333333333333333,0.4714045207910317,2.6666666666666665,3.771236166328253,15.333333333333334,10.208928554075705,0.6666666666666666,0.9428090415820634,4.0,3.559026084010437,0.0,0.0,6.666666666666667,9.428090415820632,11.666666666666666,13.02134998974974,14.333333333333334,12.283683848458852,16.666666666666668,12.472191289246473,0.0,0.0,0.0,0.0,11.333333333333334,7.84573486395988,0.6666666666666666,0.9428090415820634,0.0,0.0,2.0,2.8284271247461903,0.0,0.0,21.1,12.664319958055389,6.096748844736638,3.735518433717992,96.2222222222222,99.40596182781783,55.08678371360731,47.24434378155238,100.58888888888887,102.36932621941637,45.06368003929908,52.59046544888618,695.5652777777779,479.8765270557999,135.92786028549406,114.4923467473545,-0.3333333333333333
26,90_2,90,4.251666666666666,2.159197587582531,1.6666666666666667,0.4714045207910317,4.0,4.96655480858378,7.333333333333333,7.1336448530109,2.0,1.4142135623730951,0.0,0.0,4.333333333333333,2.6246692913372702,0.0,0.0,3.0,2.943920288775949,11.666666666666666,6.649979114420002,3.333333333333333,4.027681991198191,6.666666666666667,1.8856180831641267,0.0,0.0,4.666666666666667,5.2493385826745405,10.666666666666666,6.944222218666553,18.0,7.118052168020874,13.333333333333334,7.363574011458175,0.0,0.0,0.0,0.0,16.0,5.354126134736337,2.0,1.4142135623730951,0.6666666666666666,0.9428090415820634,2.0,2.8284271247461903,3.6666666666666665,4.496912521077348,14.847592592592592,8.57285368084608,11.445491643457416,1.856008746620012,41.31296296296296,55.05140776193325,104.22442377334062,13.255252061809555,66.78333333333335,63.59075539581756,94.5004290754652,21.2058285582298,526.4646296296296,350.69246158268425,262.8035602427265,118.92838992294168,3.333333333333333
27,90_2,90,6.401666666666666,3.128039464087512,2.333333333333333,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,8.0,8.48528137423857,11.333333333333334,5.792715732327589,0.0,0.0,15.0,5.715476066494082,0.0,0.0,10.333333333333334,8.339997335464535,22.0,7.788880963698615,11.333333333333334,12.036980056845191,10.333333333333334,12.552113589175152,0.0,0.0,7.666666666666667,6.599663291074443,19.666666666666668,1.8856180831641267,6.333333333333333,1.699673171197595,1.6666666666666667,2.357022603955158,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,10.935185185185183,3.850515927521048,4.758697613476946,0.9883049185176536,53.56296296296296,65.2501344279607,94.63268699367342,19.36513242396655,67.52592592592593,65.49776585473424,75.44379671049666,28.56084975501076,1144.0842592592592,233.72460776326315,358.94759778880416,119.53874968247317,4.666666666666666
28,90_2,90,4.470666666666666,1.278152920776262,2.0,0.816496580927726,5.666666666666667,8.013876853447538,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,8.333333333333334,11.08552609887726,12.0,11.430952132988164,0.0,0.0,14.666666666666666,9.392668535736911,0.0,0.0,10.666666666666666,11.614167593456232,18.33333333333333,11.897712198383164,16.0,11.775681155103795,10.333333333333334,11.897712198383164,0.0,0.0,2.6666666666666665,3.771236166328253,22.666666666666668,2.867441755680876,4.333333333333333,1.8856180831641267,2.0,2.8284271247461903,0.0,0.0,1.0,1.4142135623730951,13.891666666666666,1.473107700168693,6.094563391365496,3.570160001876369,16.797222222222228,114.30872028830792,67.93828294428074,48.3495424202703,18.522222222222226,110.66800876305784,77.28727364734361,3.138569610135211,881.9361111111111,330.1349786439304,351.97930636752864,169.35607918824445,0.3333333333333332
29,90_2,90,2.5383333333333336,1.29841861080658,1.3333333333333333,0.4714045207910317,5.666666666666667,8.013876853447538,0.0,0.0,1.3333333333333333,1.247219128924647,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,10.333333333333334,13.912424503139473,11.333333333333334,12.552113589175152,0.3333333333333333,0.4714045207910317,15.666666666666666,9.030811456096044,0.0,0.0,11.0,13.4412301024373,19.33333333333333,9.977753031397176,13.0,11.04536101718726,14.0,11.04536101718726,0.0,0.0,3.333333333333333,4.027681991198191,24.33333333333333,2.0548046676563256,4.333333333333333,1.247219128924647,2.0,2.160246899469287,0.0,0.0,0.6666666666666666,0.9428090415820634,14.673809523809524,3.2489563124458005,5.381518312196938,2.9413899482769383,27.0287037037037,104.44123139101664,80.5956121110188,56.19281296320455,57.852910052910055,76.57990343982003,87.68417698560847,33.6809407581893,978.7896825396824,244.04921064247435,365.3036914385387,187.8419748943113,0.3333333333333333
30,90_2,90,0.5943333333333333,0.8405142605704096,0.3333333333333333,0.4714045207910317,21.33333333333333,15.173075568988056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.656854249492381,0.0,0.0,4.333333333333333,6.128258770283412,8.0,6.531972647421808,0.0,0.0,4.666666666666667,3.39934634239519,0.0,0.0,5.666666666666667,8.013876853447538,19.666666666666668,8.576453553512405,10.0,14.142135623730953,14.666666666666666,12.256517540566824,0.0,0.0,2.0,1.4142135623730951,27.0,3.559026084010437,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,3.6666666666666665,3.858612300930076,11.466666666666669,5.009634236666903,3.691804229986943,1.9701189214074248,72.64999999999999,73.09533760527842,93.1992987081807,64.47048942997365,45.95555555555556,110.73428015961966,73.6681026487699,43.01235399945866,978.8291666666668,147.4390495930688,298.22935962457683,351.91735658994907,3.6666666666666665
31,90_2,90,2.5153333333333334,1.3156618951015575,1.3333333333333333,0.4714045207910317,28.33333333333333,20.75786330258702,17.333333333333332,9.46337971105226,0.0,0.0,0.0,0.0,8.333333333333334,11.785113019775793,0.0,0.0,3.333333333333333,4.714045207910316,2.6666666666666665,3.091206165165235,0.0,0.0,4.0,4.96655480858378,0.0,0.0,6.333333333333333,8.956685895029603,14.666666666666666,11.585431464655176,9.666666666666666,12.970050972229147,18.666666666666668,13.224556283251582,0.0,0.0,3.333333333333333,4.027681991198191,24.0,8.48528137423857,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,8.430555555555555,2.951493135413847,3.5119756134134548,0.6274097795937922,98.3638888888889,57.70777530148701,100.360681400479,28.92616309224148,82.03055555555555,97.0090808877775,94.66565620298056,38.74562870818363,1017.2291666666666,146.1356391669131,122.49423957264196,79.97906542925381,1.0
32,90_2,90,0.0,0.0,0.0,0.0,23.666666666666668,0.4714045207910317,3.0,2.160246899469287,0.0,0.0,0.0,0.0,4.666666666666667,3.6817870057290873,0.0,0.0,3.333333333333333,4.714045207910316,2.0,1.632993161855452,0.3333333333333333,0.4714045207910317,6.333333333333333,4.642796092394706,0.0,0.0,4.0,5.656854249492381,19.666666666666668,12.552113589175152,11.666666666666666,13.123346456686352,16.333333333333332,12.119772641798562,0.0,0.0,2.6666666666666665,2.0548046676563256,22.666666666666668,9.67241208569794,0.3333333333333333,0.4714045207910317,0.0,0.0,1.0,0.816496580927726,0.0,0.0,11.480555555555554,1.7100510785815797,7.376900928388264,6.313269704314163,28.90555555555555,99.12732233824649,98.28969363665097,67.29771998778293,43.38055555555556,104.655541104858,85.67625116227289,33.77615393649923,928.7305555555556,106.04889695571894,165.72078018343518,81.39828089983912,0.0
33,90_2,90,1.7779999999999998,1.6406592171034993,1.0,0.816496580927726,2.0,1.4142135623730951,0.0,0.0,3.6666666666666665,2.0548046676563256,0.3333333333333333,0.4714045207910317,1.6666666666666667,2.357022603955158,0.0,0.0,2.6666666666666665,3.771236166328253,4.333333333333333,6.128258770283412,0.0,0.0,7.333333333333333,10.370899457402697,0.0,0.0,4.0,5.656854249492381,10.333333333333334,6.182412330330469,7.0,7.788880963698615,7.0,5.354126134736337,0.0,0.0,3.0,3.559026084010437,20.33333333333333,11.55662388223981,5.333333333333333,4.109609335312651,3.0,2.160246899469287,0.0,0.0,0.0,0.0,9.75,4.789170847590155,6.32103425221878,0.1788286497759027,47.63611111111111,53.80545904310738,116.76380757761412,30.9175639908136,12.075,110.38361161405692,93.62401427927492,7.374982187853764,986.9611111111112,187.48054233401936,245.36582370348552,110.81586798677316,-1.6666666666666667
34,90_2,90,1.6706666666666667,2.362679458204651,0.3333333333333333,0.4714045207910317,15.0,13.638181696985855,2.0,1.632993161855452,0.6666666666666666,0.9428090415820634,0.0,0.0,5.666666666666667,8.013876853447538,0.3333333333333333,0.4714045207910317,4.333333333333333,6.128258770283412,8.0,11.31370849898476,0.0,0.0,8.666666666666666,9.568466729604882,0.0,0.0,5.666666666666667,8.013876853447538,14.333333333333334,11.953614051360738,9.0,9.41629792788369,14.0,10.708252269472672,0.0,0.0,4.333333333333333,4.714045207910317,27.0,4.242640687119285,1.6666666666666667,1.699673171197595,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,9.697222222222225,1.8015596809294487,3.361577564197231,1.1239212862400936,42.91666666666666,96.30425046386794,87.11397079180956,60.50502910161644,53.11666666666665,104.124757791724,83.37390405655704,26.29392079010221,1075.1986111111112,178.50832900001205,142.3709360199436,36.56186676184188,4.666666666666666
35,90_2,90,0.519,0.7339768388716362,0.3333333333333333,0.4714045207910317,18.33333333333333,16.49915822768611,1.3333333333333333,1.8856180831641267,0.0,0.0,0.0,0.0,6.666666666666667,8.73053390247253,0.0,0.0,1.3333333333333333,1.8856180831641267,1.6666666666666667,2.357022603955158,0.0,0.0,4.0,3.741657386773941,0.0,0.0,3.0,4.242640687119285,11.0,9.273618495495704,8.666666666666666,12.256517540566824,13.666666666666666,10.077477638553985,0.0,0.0,5.333333333333333,6.18241233033047,25.0,6.377042156569663,0.6666666666666666,0.9428090415820634,0.6666666666666666,0.9428090415820634,1.3333333333333333,1.8856180831641267,0.0,0.0,8.299999999999999,1.0488971280279042,5.206255029042745,1.5439851210580386,64.18888888888888,84.11055812235657,100.91455260341483,12.997201218696418,45.530555555555566,120.43137479058608,86.99462081075865,26.514230123961603,991.2763888888888,162.3731311846571,135.15898818253768,33.62469196885547,5.666666666666667
36,90_2,90,0.0,0.0,0.0,0.0,34.666666666666664,24.580932086115496,1.3333333333333333,1.8856180831641267,4.333333333333333,3.299831645537222,2.0,2.8284271247461903,7.333333333333333,10.370899457402697,1.3333333333333333,1.247219128924647,1.0,1.4142135623730951,0.3333333333333333,0.4714045207910317,0.0,0.0,1.6666666666666667,1.699673171197595,0.0,0.0,0.3333333333333333,0.4714045207910317,10.666666666666666,10.873004286866728,11.666666666666666,9.46337971105226,16.333333333333332,10.208928554075705,0.0,0.0,3.6666666666666665,3.858612300930076,26.33333333333333,2.494438257849294,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9428090415820634,9.791666666666666,0.742275031388112,5.794057904157511,0.35814522650717,67.52222222222223,103.24840962216402,75.07870504552174,25.897862820849628,46.73611111111111,128.61565074781512,74.38830819659513,35.152920522212234,1002.7541666666666,168.35566274479976,85.4324396308844,20.11293981086957,1.6666666666666663
37,90_2,90,4.074,0.152032891178192,1.0,0.0,22.0,11.04536101718726,1.6666666666666667,1.247219128924647,1.3333333333333333,1.247219128924647,0.0,0.0,6.666666666666667,9.428090415820632,0.6666666666666666,0.9428090415820634,0.0,0.0,6.0,8.48528137423857,0.0,0.0,4.666666666666667,5.9066817155564495,0.0,0.0,2.0,2.8284271247461903,10.0,14.142135623730953,5.0,4.08248290463863,16.0,12.328828005937952,0.0,0.0,4.666666666666667,6.599663291074443,26.666666666666668,2.6246692913372702,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,9.219444444444443,1.3686694899936604,2.67185592434074,1.40343685060617,92.81388888888893,97.53693064427532,62.10214288274182,58.89643320899737,74.23055555555557,119.0648932797926,73.54484509740139,30.14502516181803,1021.7222222222222,111.94907780940645,181.69599435853868,91.54024854657816,4.0
38,90_2,90,0.0,0.0,0.0,0.0,38.66666666666666,28.11089152307736,4.0,3.265986323710904,0.0,0.0,0.0,0.0,8.0,11.31370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816496580927726,0.0,0.0,0.0,0.0,10.333333333333334,13.912424503139473,7.333333333333333,10.370899457402697,16.0,12.328828005937952,0.0,0.0,2.333333333333333,3.2998316455372216,29.0,0.816496580927726,4.333333333333333,6.128258770283413,3.333333333333333,4.714045207910316,0.3333333333333333,0.4714045207910317,0.0,0.0,9.516666666666667,2.726515888251688,1.2308212250424395,0.914889914923906,63.88055555555556,146.30505569182375,21.824250296000333,28.368087213727986,62.26388888888889,132.49435213912113,66.09955458546641,48.1228195205034,1084.0611111111111,154.0913081710258,54.99470236122939,30.976881189337128,1.6666666666666663
39,90_2,90,2.027333333333333,0.0347019051670396,1.0,0.0,9.666666666666666,5.312459150169743,2.0,1.632993161855452,1.6666666666666667,1.247219128924647,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,3.333333333333333,4.027681991198191,0.0,0.0,3.333333333333333,3.39934634239519,0.0,0.0,1.6666666666666667,2.357022603955158,11.0,13.4412301024373,12.666666666666666,9.104333522498443,10.0,12.754084313139328,0.0,0.0,6.0,8.48528137423857,22.0,6.164414002968976,3.0,3.559026084010437,2.333333333333333,2.6246692913372702,0.0,0.0,0.0,0.0,8.311111111111112,1.720281164214332,5.774411585395218,3.842743824627493,101.21944444444443,71.99194152863033,69.7916430683366,28.90690048733811,84.12222222222222,98.75909928385346,65.2728469545133,19.901535081516496,965.9041666666668,261.4496825262092,212.96753115177808,60.16265941853717,6.0
40,90_2,90,2.6703333333333337,1.5170414921447897,1.3333333333333333,0.4714045207910317,4.333333333333333,3.0912061651652345,2.333333333333333,2.6246692913372702,9.0,9.41629792788369,4.0,5.656854249492381,0.3333333333333333,0.4714045207910317,1.0,1.4142135623730951,1.0,1.4142135623730951,3.0,2.449489742783178,0.0,0.0,5.333333333333333,6.847546194724712,0.0,0.0,2.333333333333333,2.6246692913372702,10.0,14.142135623730953,22.0,5.354126134736337,17.333333333333332,10.842303978193728,0.0,0.0,3.6666666666666665,5.185449728701348,10.666666666666666,3.681787005729087,3.6666666666666665,1.699673171197595,1.6666666666666667,2.357022603955158,0.0,0.0,0.0,0.0,14.991666666666667,4.39454101593565,5.133790774506776,1.971193628395281,58.61944444444445,115.83314634943608,69.72798811942619,47.00316096189439,73.2388888888889,122.63403652159644,55.29886232390613,46.61703801282404,985.1736111111112,241.3865249932201,214.4971258275093,100.10861108263882,3.0
41,90_2,90,2.187,0.853755624676445,1.0,0.0,5.333333333333333,4.109609335312651,0.6666666666666666,0.4714045207910317,1.3333333333333333,1.8856180831641267,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,1.3333333333333333,1.247219128924647,7.0,4.320493798938574,0.0,0.0,10.0,3.265986323710904,0.0,0.0,3.6666666666666665,3.299831645537222,19.0,8.981462390204987,12.666666666666666,4.109609335312651,13.333333333333334,8.9566858950296,0.0,0.0,4.0,3.741657386773941,18.666666666666668,6.548960901462833,1.6666666666666667,1.247219128924647,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,14.242222222222225,3.87346622576818,11.651639877535828,4.763644366076695,53.54246031746032,67.19406008754139,102.0780945388609,32.19803543736612,26.48480158730159,85.39803748547887,96.85511665668189,11.00048767501495,849.7334722222223,283.65736430917684,396.88643800960017,151.02054785042318,3.0
42,90_2,90,4.451666666666667,1.9582579559961504,1.3333333333333333,0.4714045207910317,20.33333333333333,23.837412238374835,3.6666666666666665,5.185449728701348,0.6666666666666666,0.9428090415820634,0.6666666666666666,0.9428090415820634,5.666666666666667,8.013876853447538,0.0,0.0,6.0,8.48528137423857,5.666666666666667,6.649979114420001,0.0,0.0,9.666666666666666,7.133644853010899,0.0,0.0,6.0,8.48528137423857,20.0,10.801234497346432,8.666666666666666,12.256517540566824,16.0,12.328828005937952,0.0,0.0,4.0,3.741657386773941,28.0,2.8284271247461903,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,10.888888888888893,2.048783891018954,3.367927798735556,1.3322833817063653,-18.70277777777778,123.80751363345752,84.55962049705788,21.77426494283923,10.67777777777778,82.43136660651263,109.21949345305312,32.40072701297922,1095.8236111111112,236.2993649271388,218.6621905360784,135.49540634078528,0.6666666666666666
43,90_2,90,2.7093333333333334,1.528926929436314,1.3333333333333333,0.4714045207910317,44.0,14.352700094407323,8.0,6.164414002968976,0.0,0.0,0.0,0.0,8.333333333333334,11.08552609887726,0.0,0.0,0.3333333333333333,0.4714045207910317,4.666666666666667,5.9066817155564495,0.3333333333333333,0.4714045207910317,1.3333333333333333,0.9428090415820634,0.0,0.0,4.0,5.656854249492381,13.666666666666666,11.614167593456232,9.333333333333334,13.199326582148888,16.333333333333332,12.39175353029407,0.0,0.0,1.0,0.816496580927726,29.33333333333333,0.9428090415820634,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,10.5,2.662183731867924,4.35427283368538,2.391310027032264,9.608333333333336,107.5746054640255,107.52168733690417,21.69125458273844,42.80555555555557,127.70023317311968,77.04671606577118,30.43688029955316,962.1138888888888,110.22569619231368,70.95371362457749,34.650847448510774,1.0
44,90_2,90,0.4056666666666667,0.5736993018026856,0.3333333333333333,0.4714045207910317,25.33333333333333,20.821996915655223,2.6666666666666665,1.247219128924647,1.0,0.816496580927726,0.6666666666666666,0.4714045207910317,6.333333333333333,8.956685895029603,0.6666666666666666,0.4714045207910317,1.0,1.4142135623730951,2.333333333333333,2.0548046676563256,0.6666666666666666,0.9428090415820634,2.6666666666666665,1.699673171197595,0.0,0.0,2.0,2.8284271247461903,11.0,12.83225103661344,11.0,12.83225103661344,18.0,12.96148139681572,0.0,0.0,0.3333333333333333,0.4714045207910317,27.33333333333333,3.0912061651652345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.830555555555556,1.2995963285897476,4.183620545653847,1.3106683552258425,-10.977777777777776,132.9984381580067,72.37509846369204,33.2630562247055,2.161111111111109,123.2400270800496,68.57469487882099,24.45745493517736,984.5902777777776,120.01872738385254,84.76920044327878,11.497232454982052,-1.3333333333333337
